LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A
1.8,2.700000,2.700000,2.566104000000e-09,1.267076014557e-11,3,2.548602000000e-09;2.571526000000e-09;2.578184000000e-09
1.8,2.800000,2.800000,2.591148666667e-09,1.237908726666e-11,3,2.605954000000e-09;2.591837000000e-09;2.575655000000e-09
1.8,2.900000,2.900000,2.653599666667e-09,3.194890287457e-11,3,2.696975000000e-09;2.620956000000e-09;2.642868000000e-09
1.8,3.000000,3.000000,2.732049666667e-09,2.478752541546e-11,3,2.698324000000e-09;2.740632000000e-09;2.757193000000e-09
1.8,3.100000,3.100000,2.784849333333e-09,1.030471284844e-11,3,2.772194000000e-09;2.784919000000e-09;2.797435000000e-09
1.8,3.200000,3.200000,2.864099333333e-09,4.703600771985e-12,3,2.870589000000e-09;2.862119000000e-09;2.859590000000e-09
1.8,3.300000,3.300000,2.925834333333e-09,1.063627742942e-11,3,2.936327000000e-09;2.911254000000e-09;2.929922000000e-09
1.8,3.400000,3.400000,2.968801666667e-09,1.031905920561e-11,3,2.961526000000e-09;2.983395000000e-09;2.961484000000e-09
1.8,3.500000,3.500000,3.032797000000e-09,5.058639013279e-12,3,3.029454000000e-09;3.039946000000e-09;3.028991000000e-09
1.8,3.600000,3.600000,3.077943333333e-09,9.005059775235e-12,3,3.081203000000e-09;3.065652000000e-09;3.086975000000e-09
1.8,3.700000,3.700000,3.128722000000e-09,7.103158780899e-12,3,3.123511000000e-09;3.138765000000e-09;3.123890000000e-09
1.8,3.800000,3.800000,3.173290333333e-09,5.317364280251e-12,3,3.179892000000e-09;3.166871000000e-09;3.173108000000e-09
1.8,3.900000,3.900000,3.226218333333e-09,1.693931587232e-12,3,3.227974000000e-09;3.223929000000e-09;3.226752000000e-09
1.8,4.000000,4.000000,3.272894000000e-09,6.081367006411e-12,3,3.264341000000e-09;3.276390000000e-09;3.277951000000e-09
1.8,4.100000,4.100000,3.314288666667e-09,3.928964268382e-12,3,3.313979000000e-09;3.319248000000e-09;3.309639000000e-09
