LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A
3.1,-0.840000,-0.840000,2.759608000000e-10,1.394161543681e-11,5,2.505637000000e-10;2.803929000000e-10;2.729778000000e-10;2.903364000000e-10;2.855332000000e-10
3.1,-0.830000,-0.830000,3.156487800000e-10,1.651628291819e-11,5,3.439276000000e-10;3.250946000000e-10;3.034812000000e-10;3.024280000000e-10;3.033125000000e-10
3.1,-0.820000,-0.820000,3.843575400000e-10,2.666840918987e-11,5,3.618761000000e-10;4.076732000000e-10;3.906100000000e-10;3.458658000000e-10;4.157626000000e-10
3.1,-0.810000,-0.810000,4.189057400000e-10,5.306760104232e-11,5,3.814675000000e-10;3.712713000000e-10;4.851962000000e-10;3.742627000000e-10;4.823310000000e-10
3.1,-0.800000,-0.800000,4.934370200000e-10,6.383732676369e-11,5,5.363861000000e-10;4.210714000000e-10;5.433380000000e-10;4.104119000000e-10;5.559777000000e-10
3.1,-0.790000,-0.790000,5.319541200000e-10,4.144994627916e-11,5,5.136774000000e-10;6.081369000000e-10;4.965721000000e-10;5.424531000000e-10;4.989311000000e-10
3.1,-0.780000,-0.780000,6.042690600000e-10,9.854973436174e-11,5,5.513011000000e-10;7.392931000000e-10;4.792552000000e-10;6.998155000000e-10;5.516804000000e-10
3.1,-0.770000,-0.770000,6.830301400000e-10,6.040035558420e-11,5,6.125182000000e-10;7.703867000000e-10;6.585684000000e-10;7.368913000000e-10;6.367861000000e-10
3.1,-0.760000,-0.760000,7.144102400000e-10,8.012738055465e-11,5,6.827101000000e-10;7.883771000000e-10;6.672901000000e-10;8.249894000000e-10;6.086845000000e-10
3.1,-0.750000,-0.750000,7.967020000000e-10,6.334237242614e-11,5,7.330572000000e-10;7.422003000000e-10;8.577680000000e-10;7.632663000000e-10;8.872182000000e-10
3.1,-0.740000,-0.740000,9.047534000000e-10,1.334851425824e-10,5,1.038176000000e-09;7.127080000000e-10;1.028655000000e-09;7.801191000000e-10;9.641089000000e-10
3.1,-0.730000,-0.730000,1.001564000000e-09,1.351275749668e-10,5,1.101164000000e-09;8.233463000000e-10;1.129518000000e-09;8.503527000000e-10;1.103439000000e-09
3.1,-0.720000,-0.720000,1.049223520000e-09,7.736265887461e-11,5,9.948649000000e-10;1.126064000000e-09;1.003165000000e-09;1.157620000000e-09;9.644037000000e-10
3.1,-0.710000,-0.710000,1.185848600000e-09,1.016035659799e-10,5,1.266110000000e-09;1.069228000000e-09;1.264045000000e-09;1.054060000000e-09;1.275800000000e-09
3.1,-0.700000,-0.700000,1.276861800000e-09,1.356699027219e-10,5,1.349615000000e-09;1.112918000000e-09;1.395539000000e-09;1.112455000000e-09;1.413782000000e-09
3.1,-0.690000,-0.690000,1.376908000000e-09,4.327634154131e-11,5,1.384963000000e-09;1.376706000000e-09;1.352774000000e-09;1.450563000000e-09;1.319534000000e-09
3.1,-0.680000,-0.680000,1.498973000000e-09,4.632903203824e-11,5,1.514014000000e-09;1.495687000000e-09;1.489662000000e-09;1.425622000000e-09;1.569880000000e-09
3.1,-0.670000,-0.670000,1.578222400000e-09,1.476226611393e-10,5,1.444707000000e-09;1.746876000000e-09;1.462444000000e-09;1.770259000000e-09;1.466826000000e-09
3.1,-0.660000,-0.660000,1.785890000000e-09,1.336017117765e-10,5,1.910137000000e-09;1.614075000000e-09;1.878623000000e-09;1.631645000000e-09;1.894970000000e-09
3.1,-0.650000,-0.650000,1.900151800000e-09,6.397845303663e-11,5,1.895012000000e-09;1.908367000000e-09;1.848962000000e-09;2.015298000000e-09;1.833120000000e-09
3.1,-0.640000,-0.640000,2.068039200000e-09,7.317641160210e-11,5,2.107736000000e-09;1.963939000000e-09;2.141568000000e-09;1.996719000000e-09;2.130234000000e-09
3.1,-0.630000,-0.630000,2.234148000000e-09,6.403944042229e-11,5,2.215215000000e-09;2.291262000000e-09;2.186185000000e-09;2.324293000000e-09;2.153785000000e-09
3.1,-0.620000,-0.620000,2.451447400000e-09,1.735260921067e-10,5,2.573841000000e-09;2.229244000000e-09;2.592252000000e-09;2.249931000000e-09;2.611969000000e-09
3.1,-0.610000,-0.610000,2.597821800000e-09,1.399845285428e-10,5,2.469901000000e-09;2.787533000000e-09;2.469143000000e-09;2.747087000000e-09;2.515445000000e-09
3.1,-0.600000,-0.600000,2.812668600000e-09,8.713181904356e-11,5,2.790818000000e-09;2.921302000000e-09;2.746369000000e-09;2.905081000000e-09;2.699773000000e-09
3.1,-0.590000,-0.590000,3.017395800000e-09,8.159538091681e-11,5,2.916963000000e-09;3.111062000000e-09;2.974976000000e-09;2.966425000000e-09;3.117553000000e-09
3.1,-0.580000,-0.580000,3.234745000000e-09,1.547306664252e-10,5,3.120459000000e-09;3.411379000000e-09;3.091430000000e-09;3.435899000000e-09;3.114558000000e-09
3.1,-0.570000,-0.570000,3.531109400000e-09,1.665802744344e-10,5,3.645170000000e-09;3.322565000000e-09;3.682790000000e-09;3.332803000000e-09;3.672219000000e-09
3.1,-0.560000,-0.560000,3.743159200000e-09,8.769514749494e-11,5,3.669478000000e-09;3.844032000000e-09;3.686585000000e-09;3.855870000000e-09;3.659831000000e-09
3.1,-0.550000,-0.550000,4.037406200000e-09,1.123700864561e-10,5,3.901160000000e-09;4.201433000000e-09;3.952560000000e-09;4.132423000000e-09;3.999455000000e-09
3.1,-0.540000,-0.540000,4.369389400000e-09,1.155520422106e-10,5,4.478620000000e-09;4.240279000000e-09;4.467794000000e-09;4.217446000000e-09;4.442808000000e-09
3.1,-0.530000,-0.530000,4.680280400000e-09,5.413422441894e-11,5,4.680727000000e-09;4.648748000000e-09;4.678325000000e-09;4.615843000000e-09;4.777759000000e-09
3.1,-0.520000,-0.520000,5.053753800000e-09,5.073327666690e-11,5,4.983823000000e-09;5.086244000000e-09;5.081403000000e-09;5.003373000000e-09;5.113926000000e-09
3.1,-0.510000,-0.510000,5.429460400000e-09,2.015795109231e-11,5,5.413062000000e-09;5.433960000000e-09;5.462442000000e-09;5.404213000000e-09;5.433625000000e-09
3.1,-0.500000,-0.500000,5.818448600000e-09,1.171369048824e-10,5,5.888060000000e-09;5.691132000000e-09;5.898213000000e-09;5.664338000000e-09;5.950500000000e-09
3.1,-0.490000,-0.490000,6.244771800000e-09,1.307474822326e-10,5,6.113802000000e-09;6.423343000000e-09;6.119529000000e-09;6.377757000000e-09;6.189428000000e-09
3.1,-0.480000,-0.480000,6.750318000000e-09,1.080668563585e-10,5,6.825909000000e-09;6.677649000000e-09;6.776913000000e-09;6.583483000000e-09;6.887636000000e-09
3.1,-0.470000,-0.470000,7.212177200000e-09,9.028135863267e-11,5,7.136844000000e-09;7.349106000000e-09;7.126859000000e-09;7.290252000000e-09;7.157825000000e-09
3.1,-0.460000,-0.460000,7.706965400000e-09,6.583980892014e-11,5,7.658520000000e-09;7.799411000000e-09;7.641503000000e-09;7.773668000000e-09;7.661725000000e-09
3.1,-0.450000,-0.450000,8.225977400000e-09,3.482100309641e-11,5,8.267328000000e-09;8.200800000000e-09;8.193806000000e-09;8.198229000000e-09;8.269724000000e-09
3.1,-0.440000,-0.440000,8.747276400000e-09,8.675900586706e-11,5,8.837161000000e-09;8.628523000000e-09;8.746071000000e-09;8.675710000000e-09;8.848917000000e-09
3.1,-0.430000,-0.430000,9.200622200000e-09,5.088316707675e-11,5,9.178763000000e-09;9.155044000000e-09;9.161364000000e-09;9.293701000000e-09;9.214239000000e-09
3.1,-0.420000,-0.420000,9.833965400000e-09,4.069093711676e-11,5,9.794817000000e-09;9.830378000000e-09;9.883710000000e-09;9.784449000000e-09;9.876473000000e-09
3.1,-0.410000,-0.410000,1.046157000000e-08,6.271968845586e-11,5,1.038538000000e-08;1.054127000000e-08;1.040758000000e-08;1.044605000000e-08;1.052757000000e-08
3.1,-0.400000,-0.400000,1.104487800000e-08,1.037457072654e-10,5,1.096861000000e-08;1.118875000000e-08;1.097893000000e-08;1.115117000000e-08;1.093693000000e-08
3.1,-0.390000,-0.390000,1.169462400000e-08,5.470355440006e-11,5,1.178205000000e-08;1.167187000000e-08;1.168843000000e-08;1.171565000000e-08;1.161512000000e-08
3.1,-0.380000,-0.380000,1.242074200000e-08,1.208008934404e-10,5,1.236747000000e-08;1.252656000000e-08;1.235058000000e-08;1.259364000000e-08;1.226546000000e-08
3.1,-0.370000,-0.370000,1.320741200000e-08,7.667829846834e-11,5,1.316755000000e-08;1.327689000000e-08;1.318533000000e-08;1.309766000000e-08;1.330963000000e-08
3.1,-0.360000,-0.360000,1.392853600000e-08,4.454810370824e-11,5,1.399165000000e-08;1.386766000000e-08;1.391332000000e-08;1.390406000000e-08;1.396599000000e-08
3.1,-0.350000,-0.350000,1.466522400000e-08,1.405139031698e-10,5,1.452184000000e-08;1.474349000000e-08;1.470621000000e-08;1.449012000000e-08;1.486446000000e-08
3.1,-0.340000,-0.340000,1.545545600000e-08,6.633010405540e-11,5,1.548464000000e-08;1.539755000000e-08;1.540269000000e-08;1.557265000000e-08;1.541975000000e-08
3.1,-0.330000,-0.330000,1.627222400000e-08,4.102559718030e-11,5,1.626467000000e-08;1.626576000000e-08;1.620690000000e-08;1.633313000000e-08;1.629066000000e-08
3.1,-0.320000,-0.320000,1.716426600000e-08,1.512041780640e-10,5,1.693174000000e-08;1.724605000000e-08;1.710368000000e-08;1.738731000000e-08;1.715255000000e-08
3.1,-0.310000,-0.310000,1.796055800000e-08,1.074700124500e-10,5,1.789176000000e-08;1.810259000000e-08;1.785653000000e-08;1.807975000000e-08;1.787216000000e-08
3.1,-0.300000,-0.300000,1.891327200000e-08,1.584356558859e-10,5,1.900118000000e-08;1.862068000000e-08;1.908948000000e-08;1.890858000000e-08;1.894644000000e-08
3.1,-0.290000,-0.290000,1.962767000000e-08,6.060858388050e-11,5,1.959383000000e-08;1.970078000000e-08;1.952769000000e-08;1.966238000000e-08;1.965367000000e-08
3.1,-0.280000,-0.280000,2.044851000000e-08,1.349626683198e-10,5,2.054042000000e-08;2.041562000000e-08;2.036746000000e-08;2.026622000000e-08;2.065283000000e-08
3.1,-0.270000,-0.270000,2.136273600000e-08,1.434588529997e-10,5,2.141448000000e-08;2.108384000000e-08;2.139295000000e-08;2.149389000000e-08;2.142852000000e-08
3.1,-0.260000,-0.260000,2.237360200000e-08,1.055169970005e-10,5,2.230922000000e-08;2.221772000000e-08;2.253228000000e-08;2.241305000000e-08;2.239574000000e-08
3.1,-0.250000,-0.250000,2.328161200000e-08,4.619684248950e-11,5,2.320424000000e-08;2.331058000000e-08;2.325838000000e-08;2.329820000000e-08;2.333666000000e-08
3.1,-0.240000,-0.240000,2.414413600000e-08,1.029405893902e-10,5,2.403703000000e-08;2.406500000000e-08;2.414803000000e-08;2.413885000000e-08;2.433177000000e-08
3.1,-0.230000,-0.230000,2.502068400000e-08,6.662256602683e-11,5,2.509073000000e-08;2.491539000000e-08;2.497252000000e-08;2.504823000000e-08;2.507655000000e-08
3.1,-0.220000,-0.220000,2.616478800000e-08,1.054020021442e-10,5,2.622492000000e-08;2.597855000000e-08;2.625721000000e-08;2.611784000000e-08;2.624542000000e-08
3.1,-0.210000,-0.210000,2.720589200000e-08,1.473067192493e-10,5,2.723062000000e-08;2.723226000000e-08;2.712092000000e-08;2.744576000000e-08;2.699990000000e-08
3.1,-0.200000,-0.200000,2.805893600000e-08,7.198901293947e-11,5,2.813237000000e-08;2.799463000000e-08;2.795334000000e-08;2.809013000000e-08;2.812421000000e-08
3.1,-0.190000,-0.190000,2.898945600000e-08,1.321474014273e-10,5,2.916392000000e-08;2.879679000000e-08;2.896292000000e-08;2.910683000000e-08;2.891682000000e-08
3.1,-0.180000,-0.180000,3.003490200000e-08,8.357400059827e-11,5,2.992667000000e-08;2.994063000000e-08;3.012276000000e-08;3.009615000000e-08;3.008830000000e-08
3.1,-0.170000,-0.170000,3.093084600000e-08,5.754022370481e-11,5,3.099382000000e-08;3.097125000000e-08;3.087068000000e-08;3.085266000000e-08;3.096582000000e-08
3.1,-0.160000,-0.160000,3.200706000000e-08,2.123603005272e-10,5,3.185644000000e-08;3.205855000000e-08;3.227739000000e-08;3.215854000000e-08;3.168438000000e-08
3.1,-0.150000,-0.150000,3.309804400000e-08,1.068606345854e-10,5,3.320723000000e-08;3.300359000000e-08;3.295678000000e-08;3.322570000000e-08;3.309692000000e-08
3.1,-0.140000,-0.140000,3.396784000000e-08,1.639023492205e-10,5,3.369925000000e-08;3.400988000000e-08;3.392115000000e-08;3.420669000000e-08;3.400223000000e-08
3.1,-0.130000,-0.130000,3.484869000000e-08,1.814920882022e-10,5,3.470583000000e-08;3.519670000000e-08;3.470448000000e-08;3.483440000000e-08;3.480204000000e-08
3.1,-0.120000,-0.120000,3.595731400000e-08,2.659832404194e-10,5,3.623493000000e-08;3.578711000000e-08;3.600205000000e-08;3.553910000000e-08;3.622338000000e-08
3.1,-0.110000,-0.110000,3.706854200000e-08,1.746808568104e-10,5,3.702354000000e-08;3.733620000000e-08;3.686453000000e-08;3.692301000000e-08;3.719543000000e-08
3.1,-0.100000,-0.100000,3.798693200000e-08,1.047509431748e-10,5,3.796392000000e-08;3.793770000000e-08;3.792908000000e-08;3.819358000000e-08;3.791038000000e-08
3.1,-0.090000,-0.090000,3.897682800000e-08,1.369605577384e-10,5,3.913376000000e-08;3.895829000000e-08;3.873559000000e-08;3.897660000000e-08;3.907990000000e-08
3.1,-0.080000,-0.080000,3.998829600000e-08,1.553939906946e-10,5,4.025998000000e-08;3.984801000000e-08;3.999429000000e-08;3.982534000000e-08;4.001386000000e-08
3.1,-0.070000,-0.070000,4.116779000000e-08,1.994997596991e-10,5,4.098451000000e-08;4.147292000000e-08;4.094386000000e-08;4.112677000000e-08;4.131089000000e-08
3.1,-0.060000,-0.060000,4.209905600000e-08,1.345283835627e-10,5,4.197718000000e-08;4.226647000000e-08;4.191061000000e-08;4.220121000000e-08;4.213981000000e-08
3.1,-0.050000,-0.050000,4.318863000000e-08,1.839191540868e-10,5,4.312495000000e-08;4.322920000000e-08;4.333471000000e-08;4.338650000000e-08;4.286779000000e-08
3.1,-0.040000,-0.040000,4.389980000000e-08,2.323646942201e-10,5,4.412463000000e-08;4.416100000000e-08;4.386577000000e-08;4.382853000000e-08;4.351907000000e-08
3.1,-0.030000,-0.030000,4.480885000000e-08,1.176551482936e-10,5,4.474230000000e-08;4.493428000000e-08;4.461135000000e-08;4.486336000000e-08;4.489296000000e-08
3.1,-0.020000,-0.020000,4.585894400000e-08,8.396224618244e-11,5,4.595291000000e-08;4.591937000000e-08;4.577414000000e-08;4.590525000000e-08;4.574305000000e-08
3.1,-0.010000,-0.010000,4.682566000000e-08,2.911608885136e-10,5,4.655094000000e-08;4.731468000000e-08;4.690605000000e-08;4.650601000000e-08;4.685062000000e-08
3.1,0.000000,0.000000,4.756055000000e-08,1.624313313373e-10,3,4.763396000000e-08;4.733534000000e-08;4.771235000000e-08
3.1,0.100000,0.100000,5.811301333333e-08,1.633513371710e-10,3,5.821717000000e-08;5.788236000000e-08;5.823951000000e-08
3.1,0.200000,0.200000,6.858928333333e-08,4.137772726426e-10,3,6.917443000000e-08;6.829224000000e-08;6.830118000000e-08
3.1,0.300000,0.300000,7.945182666667e-08,3.623654218542e-10,3,7.992455000000e-08;7.938682000000e-08;7.904411000000e-08
3.1,0.400000,0.400000,8.933036000000e-08,7.809580569190e-11,3,8.943817000000e-08;8.925569000000e-08;8.929722000000e-08
3.1,0.500000,0.500000,9.995601333333e-08,1.185991403379e-10,3,9.981832000000e-08;9.994192000000e-08;1.001078000000e-07
3.1,0.600000,0.600000,1.099362000000e-07,6.575490298576e-10,3,1.092979000000e-07;1.108410000000e-07;1.096697000000e-07
3.1,0.700000,0.700000,1.188667666667e-07,6.082935384244e-10,3,1.196872000000e-07;1.186806000000e-07;1.182325000000e-07
3.1,0.800000,0.800000,1.287171000000e-07,6.606587974641e-10,3,1.296222000000e-07;1.284653000000e-07;1.280638000000e-07
3.1,0.900000,0.900000,1.370932333333e-07,6.038229118615e-10,3,1.369137000000e-07;1.379060000000e-07;1.364600000000e-07
3.1,1.000000,1.000000,1.458958666667e-07,3.949227294323e-10,3,1.453447000000e-07;1.462496000000e-07;1.460933000000e-07
3.1,1.100000,1.100000,1.529096333333e-07,4.020886828660e-10,3,1.531122000000e-07;1.532685000000e-07;1.523482000000e-07
3.1,1.200000,1.200000,1.602673333333e-07,3.095677021626e-10,3,1.601641000000e-07;1.606874000000e-07;1.599505000000e-07
3.1,1.300000,1.300000,1.676615333333e-07,2.863644104206e-10,3,1.676338000000e-07;1.673255000000e-07;1.680253000000e-07
3.1,1.400000,1.400000,1.740035000000e-07,5.023425325413e-10,3,1.737261000000e-07;1.735758000000e-07;1.747086000000e-07
3.1,1.500000,1.500000,1.805521333333e-07,8.391358425322e-10,3,1.815197000000e-07;1.794733000000e-07;1.806634000000e-07
3.1,1.600000,1.600000,1.867354666667e-07,2.635539961543e-10,3,1.867852000000e-07;1.870305000000e-07;1.863907000000e-07
3.1,1.700000,1.700000,1.918772333333e-07,1.164372810668e-09,3,1.906572000000e-07;1.915295000000e-07;1.934450000000e-07
3.1,1.800000,1.800000,1.965944666667e-07,7.236098964375e-10,3,1.958000000000e-07;1.975503000000e-07;1.964331000000e-07
3.1,1.900000,1.900000,2.022309666667e-07,1.185206123658e-10,3,2.020747000000e-07;2.023616000000e-07;2.022566000000e-07
3.1,2.000000,2.000000,2.057317000000e-07,5.951490401572e-10,3,2.055070000000e-07;2.065465000000e-07;2.051416000000e-07
3.1,2.100000,2.100000,2.105447666667e-07,7.298093738931e-10,3,2.111796000000e-07;2.109321000000e-07;2.095226000000e-07
3.1,2.200000,2.200000,2.136489666667e-07,4.082577726007e-10,3,2.133047000000e-07;2.134197000000e-07;2.142225000000e-07
3.1,2.300000,2.300000,2.174706000000e-07,1.065328309333e-09,3,2.188331000000e-07;2.173462000000e-07;2.162325000000e-07
3.1,2.400000,2.400000,2.207825000000e-07,7.749125757142e-10,3,2.200665000000e-07;2.218590000000e-07;2.204220000000e-07
3.1,2.500000,2.500000,2.245631666667e-07,9.364081885351e-10,3,2.257071000000e-07;2.234134000000e-07;2.245690000000e-07
3.1,2.600000,2.600000,2.277220333333e-07,5.044028636803e-10,3,2.270097000000e-07;2.281109000000e-07;2.280455000000e-07
3.1,2.700000,2.700000,2.295827666667e-07,3.113972418346e-10,3,2.300163000000e-07;2.294330000000e-07;2.292990000000e-07
3.1,2.800000,2.800000,2.331678666667e-07,1.544152510459e-09,3,2.349373000000e-07;2.311748000000e-07;2.333915000000e-07
3.1,2.900000,2.900000,2.359041000000e-07,4.118142542458e-10,3,2.353652000000e-07;2.363648000000e-07;2.359823000000e-07
3.1,3.000000,3.000000,2.367654333333e-07,9.558149762841e-10,3,2.358508000000e-07;2.363608000000e-07;2.380847000000e-07
3.1,3.100000,3.100000,2.392477666667e-07,1.166215372714e-09,3,2.407940000000e-07;2.389716000000e-07;2.379777000000e-07
3.1,3.200000,3.200000,2.413826666667e-07,9.118880572136e-10,3,2.401016000000e-07;2.418949000000e-07;2.421515000000e-07
3.1,3.300000,3.300000,2.429233666667e-07,6.550910080965e-10,3,2.422123000000e-07;2.427646000000e-07;2.437932000000e-07
3.1,3.400000,3.400000,2.453107333333e-07,1.378667804642e-09,3,2.472456000000e-07;2.445514000000e-07;2.441352000000e-07
3.1,3.500000,3.500000,2.462053000000e-07,1.093412130291e-09,3,2.453717000000e-07;2.454942000000e-07;2.477500000000e-07
3.1,3.600000,3.600000,2.480938333333e-07,1.853533802108e-10,3,2.483221000000e-07;2.478681000000e-07;2.480913000000e-07
3.1,3.700000,3.700000,2.490727333333e-07,6.945826868623e-10,3,2.492783000000e-07;2.481381000000e-07;2.498018000000e-07
3.1,3.800000,3.800000,2.504117333333e-07,8.225853647022e-10,3,2.515379000000e-07;2.495961000000e-07;2.501012000000e-07
3.1,3.900000,3.900000,2.516836333333e-07,1.239011835653e-09,3,2.500083000000e-07;2.520767000000e-07;2.529659000000e-07
3.1,4.000000,4.000000,2.534237666667e-07,1.159275999157e-09,3,2.548515000000e-07;2.534078000000e-07;2.520120000000e-07
